no;id;nearc2;nearc4;educ;age;fatheduc;motheduc;weight;momdad14;sinmom14;step14;reg661;reg662;reg663;reg664;reg665;reg666;reg667;reg668;reg669;south66;black;smsa;south;smsa66;wage;enroll;KWW;IQ;married;libcrd14;exper;lwage;expersq;region
926;1601;1;1;15;28;NA;12;90623;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;640;0;29;103;1;0;7;6.46146822;49;663
927;1604;0;0;16;29;12;14;484311;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1101;0;41;106;1;1;7;7.003973961;49;664
928;1605;0;0;16;26;12;14;370732;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;649;0;32;96;1;1;4;6.475432873;16;664
929;1606;0;0;12;26;8;8;370732;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;450;0;39;114;1;1;8;6.109247684;64;664
930;1607;0;0;12;33;NA;9;358351;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;924;0;37;NA;4;1;15;6.828711987;225;664
931;1608;0;0;11;27;NA;9;370732;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;698;0;33;86;1;1;10;6.548219204;100;664
932;1609;0;0;15;34;NA;NA;580891;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;505;1;27;78;1;1;13;6.224558353;169;664
933;1610;0;0;16;28;12;13;370732;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;556;0;38;110;1;1;6;6.320768356;36;664
934;1611;0;0;17;25;12;13;360396;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;375;1;37;132;6;1;2;5.926926136;4;664
935;1612;0;0;15;28;12;12;370732;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;673;0;34;126;1;1;7;6.511745453;49;664
936;1613;0;0;13;30;8;8;484311;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;308;0;36;102;1;1;11;5.730099678;121;664
937;1614;0;0;12;34;12;12;346581;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;585;0;41;87;1;1;16;6.371612072;256;664
938;1615;0;0;12;24;12;13;387287;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;781;0;31;89;4;1;6;6.660574913;36;664
939;1620;0;1;12;27;NA;8;364640;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;656;0;40;106;1;1;9;6.486160755;81;663
940;1621;0;1;12;28;8;5;405155;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;423;0;43;100;1;1;10;6.047372341;100;663
941;1624;0;1;16;28;12;12;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1282;0;26;98;1;1;6;7.156176567;36;663
942;1627;0;1;12;25;11;12;354474;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;962;0;30;97;1;1;7;6.869014263;49;663
943;1628;0;1;12;30;4;16;476353;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;800;0;38;111;1;1;12;6.684611797;144;663
944;1630;0;1;12;33;12;12;352463;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;750;0;40;100;1;1;15;6.620073318;225;663
945;1631;0;1;18;29;12;12;476353;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;647;0;39;110;4;1;5;6.472346306;25;663
946;1632;0;1;12;29;10;12;476353;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;938;0;38;114;4;1;11;6.84375;121;663
947;1633;0;1;17;28;17;12;414980;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;537;1;43;135;4;1;5;6.285997868;25;663
948;1637;0;1;15;24;13;16;354474;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;290;1;39;121;6;1;3;5.669880867;9;663
949;1638;0;1;12;29;6;8;529281;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;192;0;33;95;1;0;11;5.257495403;121;665
950;1639;0;1;18;30;NA;NA;476353;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;818;0;35;116;1;1;6;6.70686245;36;663
951;1640;0;1;18;30;NA;13;476353;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;813;0;45;98;1;1;6;6.700731277;36;663
952;1641;0;1;12;29;10;12;476353;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;727;0;28;90;1;1;11;6.588926315;121;663
953;1643;0;1;12;24;10;12;363070;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1125;0;33;116;1;1;6;7.025538445;36;663
954;1645;0;1;17;28;14;NA;89240;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;615;1;32;110;1;1;5;6.421622276;25;663
955;1646;0;1;12;26;14;NA;89240;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;403;0;23;97;6;0;8;5.998936653;64;663
956;1647;0;1;11;26;8;9;89134;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;705;0;24;89;1;1;9;6.558197975;81;663
957;1648;0;1;15;27;11;12;89134;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;337;1;33;105;1;1;6;5.820083141;36;663
958;1649;0;1;17;28;11;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;833;0;44;117;1;0;5;6.72503376;25;663
959;1650;0;1;17;26;11;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;192;1;37;75;1;1;3;5.257495403;9;663
960;1653;0;1;12;26;12;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;730;0;23;87;1;0;8;6.593044758;64;663
961;1654;0;1;10;26;9;11;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;542;0;23;74;1;1;10;6.295266151;100;663
962;1655;0;1;12;28;11;11;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;823;0;45;91;1;1;10;6.712956429;100;663
963;1656;0;1;12;26;11;11;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;438;0;38;90;1;1;8;6.082219124;64;663
964;1657;0;1;14;24;11;11;354474;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;735;0;27;NA;1;1;4;6.599870682;16;663
965;1658;0;1;16;24;14;12;354474;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;427;0;31;112;6;1;2;6.056784153;4;663
966;1660;0;1;12;30;11;12;116442;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;340;0;38;90;1;1;12;5.828945637;144;663
967;1665;0;1;13;34;14;11;401122;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;481;0;29;130;1;1;15;6.175867081;225;663
968;1666;0;1;16;32;10;12;352463;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;817;0;51;108;1;1;10;6.705638885;100;663
969;1667;0;1;12;28;12;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;500;0;34;86;1;1;10;6.214608192;100;663
970;1669;0;1;12;25;NA;NA;87052;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;543;0;30;101;1;0;7;6.297109127;49;663
971;1671;0;1;16;26;NA;11;373482;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;447;0;37;125;1;0;4;6.102558613;16;663
972;1675;0;1;15;25;NA;11;403411;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;217;0;24;94;1;1;4;5.379897118;16;663
973;1677;0;1;8;26;3;6;91296;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;275;0;18;NA;1;0;12;5.616771221;144;663
974;1678;0;1;15;24;8;10;79842;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;352;1;22;109;5;0;3;5.863631248;9;663
975;1681;0;1;12;29;8;10;140950;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;721;0;31;98;1;0;11;6.580639362;121;663
976;1682;0;1;12;27;3;8;91296;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1008;0;36;NA;1;1;9;6.915723324;81;663
977;1684;0;1;17;29;8;12;487904;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;654;1;36;114;1;0;6;6.483107567;36;663
978;1685;0;1;16;26;NA;16;347666;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;803;0;27;125;1;1;4;6.688354492;16;663
979;1686;0;1;12;27;8;12;370732;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;570;0;28;100;1;1;9;6.345636368;81;663
980;1688;0;1;16;25;12;12;360396;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;600;0;29;104;1;1;3;6.396929741;9;663
981;1691;0;1;12;24;NA;NA;348558;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;645;0;35;NA;1;1;6;6.469250202;36;663
982;1692;0;1;13;26;14;10;358554;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;450;0;35;112;1;1;7;6.109247684;49;663
983;1694;0;1;13;26;NA;2;358554;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;445;0;27;100;6;0;7;6.098074436;49;663
984;1696;0;1;15;29;12;11;484311;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;590;0;37;104;1;1;8;6.380122662;64;663
985;1697;0;1;14;25;8;12;348558;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;721;0;35;97;1;1;5;6.580639362;25;663
986;1698;0;1;12;32;8;8;352463;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;693;0;33;120;1;1;14;6.54102993;196;663
987;1699;0;1;13;26;8;8;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;529;0;38;134;6;1;7;6.270988464;49;663
988;1700;0;1;9;30;8;8;476353;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;470;0;28;92;1;0;15;6.152732849;225;663
989;1701;0;1;16;26;16;13;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;481;0;34;129;1;1;4;6.175867081;16;663
990;1702;0;1;16;25;16;13;354474;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;462;0;31;122;1;1;3;6.135564804;9;663
991;1703;0;1;17;33;6;9;391625;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;554;1;45;NA;1;1;10;6.317164898;100;663
992;1704;0;1;14;32;12;12;352463;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;865;0;42;118;4;0;12;6.762729645;144;663
993;1705;0;1;16;30;NA;12;476353;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;713;0;42;101;1;1;8;6.569481373;64;663
994;1706;0;1;12;24;NA;12;354474;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;740;0;37;107;1;1;6;6.606650352;36;663
995;1707;0;1;14;28;NA;10;364640;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;817;0;NA;92;4;1;8;6.705638885;64;663
996;1708;0;1;12;34;11;12;361010;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;677;0;37;92;1;1;16;6.517671108;256;663
997;1710;0;1;16;29;12;12;454179;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;797;1;43;121;1;1;7;6.680854797;49;663
998;1711;0;1;13;24;13;17;337974;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;769;1;27;102;1;1;5;6.645091057;25;663
999;1713;0;1;16;25;12;16;337974;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;462;0;33;118;1;1;3;6.135564804;9;663
1000;1714;0;1;14;24;12;12;363070;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;519;0;28;NA;1;1;4;6.251904011;16;663
1001;1715;0;1;12;25;12;NA;363070;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;393;0;38;100;1;1;7;5.973809719;49;663
1002;1716;0;1;13;32;9;7;361010;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;800;0;37;92;1;1;13;6.684611797;169;663
1003;1717;1;0;17;27;14;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;673;0;38;108;1;1;4;6.511745453;16;663
1004;1718;1;0;16;33;NA;NA;401122;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;481;1;41;121;1;1;11;6.175867081;121;663
1005;1719;1;0;12;32;8;12;401122;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;911;0;42;119;1;1;14;6.81454277;196;663
1006;1720;1;0;12;25;8;8;363070;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;481;0;33;NA;1;0;7;6.175867081;49;663
1007;1721;1;0;11;33;8;8;361010;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;500;0;32;NA;1;0;16;6.214608192;256;663
1008;1724;1;0;16;24;12;12;337974;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;385;0;39;106;1;1;2;5.953243256;4;663
1009;1725;1;0;12;24;12;11;337974;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;436;0;24;98;1;0;6;6.077642441;36;663
1010;1729;1;0;12;25;7;8;337974;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;526;0;29;109;1;0;7;6.265301228;49;663
1011;1730;1;0;14;29;12;8;454179;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;913;0;37;NA;6;0;9;6.816735744;81;663
1012;1731;1;0;16;25;12;15;337974;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;542;0;28;120;6;0;3;6.295266151;9;663
1013;1732;1;0;13;28;4;16;347666;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;769;0;36;127;1;1;9;6.645091057;81;663
1014;1735;1;0;12;24;8;8;337974;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;226;0;26;NA;6;0;6;5.420535088;36;663
1015;1736;1;0;18;27;12;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;711;0;24;101;1;1;3;6.566672325;9;663
1016;1740;0;0;18;34;8;8;352463;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;346;0;43;108;1;0;10;5.846438885;100;664
1017;1741;0;0;12;32;8;8;352463;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;787;0;41;91;1;1;14;6.668228149;196;664
1018;1742;0;0;14;26;10;12;364640;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;455;0;38;118;1;1;6;6.120297432;36;664
1019;1743;0;0;16;24;10;12;354474;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;460;0;25;110;6;1;2;6.13122654;4;664
1020;1744;0;0;13;26;NA;14;364640;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;277;0;37;119;1;1;7;5.624017715;49;664
1021;1745;0;0;17;34;8;12;391625;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;808;0;43;103;1;1;11;6.694561958;121;664
1022;1746;0;0;14;27;12;14;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;624;0;33;103;1;1;7;6.436150551;49;664
1023;1747;0;0;12;26;8;12;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;697;0;40;104;1;1;8;6.546785355;64;664
1024;1748;0;0;14;26;8;12;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;378;0;32;108;1;1;6;5.934894085;36;664
1025;1750;0;0;12;24;8;12;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;473;0;33;118;1;0;6;6.159095287;36;664
1026;1751;0;0;12;24;8;12;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;425;0;21;98;1;0;6;6.052089214;36;664
1027;1753;0;0;16;24;8;12;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;649;0;25;120;1;1;2;6.475432873;4;664
1028;1755;0;0;15;25;12;15;354474;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;491;0;25;144;1;1;4;6.196444035;16;663
1029;1756;0;0;18;26;12;16;364640;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;924;0;25;NA;4;1;2;6.828711987;4;663
1030;1758;0;0;12;24;12;10;354474;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;350;0;38;NA;1;0;6;5.857933044;36;663
1031;1759;0;0;13;25;13;12;337974;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;600;0;27;NA;1;0;6;6.396929741;36;663
1032;1762;0;0;9;31;3;7;487904;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;429;0;30;NA;1;0;16;6.061457157;256;663
1033;1765;0;0;12;26;2;7;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;500;0;20;100;1;0;8;6.214608192;64;663
1034;1766;0;0;9;24;2;7;363070;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;500;0;12;NA;6;0;9;6.214608192;81;663
1035;1767;0;0;8;34;8;8;361010;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;350;0;39;NA;1;0;20;5.857933044;400;664
1036;1768;0;0;14;27;8;10;414980;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;370;0;32;86;1;1;7;5.91350317;49;664
1037;1771;0;0;16;24;8;12;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;380;0;21;NA;1;1;2;5.940171242;4;664
1038;1772;0;0;14;25;9;12;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;250;0;30;NA;1;1;5;5.52146101;25;664
1039;1774;0;0;18;30;6;8;454179;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;506;0;40;122;1;1;6;6.226536751;36;664
1040;1776;0;0;12;27;12;13;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;619;1;35;98;1;1;9;6.428105354;81;664
1041;1777;0;0;16;24;12;13;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;381;1;28;NA;1;1;2;5.942799568;4;664
1042;1779;0;0;12;30;NA;13;476353;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;361;0;37;101;1;1;12;5.888877869;144;664
1043;1780;0;0;12;28;NA;8;364640;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;588;0;33;117;1;1;10;6.376727104;100;664
1044;1781;0;0;12;24;NA;8;354474;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;350;0;35;119;1;1;6;5.857933044;36;664
1045;1784;0;0;12;32;8;12;336056;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;484;0;37;105;1;1;14;6.182085037;196;664
1046;1785;0;0;11;34;6;9;336056;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;835;0;37;104;1;0;17;6.727431774;289;664
1047;1786;0;0;10;29;8;12;454179;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;535;0;22;NA;1;1;13;6.282266617;169;664
1048;1789;0;1;17;28;NA;12;373482;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;385;0;46;111;6;1;5;5.953243256;25;664
1049;1790;0;1;11;25;8;8;363070;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;450;0;22;96;4;1;8;6.109247684;64;664
1050;1791;0;1;16;28;12;8;373482;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;491;0;29;94;1;1;6;6.196444035;36;664
1051;1792;0;1;12;24;NA;10;363070;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;914;0;41;NA;1;1;6;6.817830563;36;664
1052;1794;0;1;18;32;8;12;86158;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;831;0;36;101;1;0;8;6.722630024;64;664
1053;1795;0;1;12;30;8;8;454179;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;434;0;36;83;1;1;12;6.0730443;144;664
1054;1796;0;1;12;26;8;8;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;700;0;34;112;1;1;8;6.551080227;64;664
1055;1797;0;1;10;26;8;8;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;542;0;28;93;1;0;10;6.295266151;100;664
1056;1799;0;1;16;24;12;13;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;231;0;27;NA;6;1;2;5.442417622;4;664
1057;1802;0;0;12;34;12;9;352463;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;395;0;42;105;1;0;16;5.978885651;256;664
1058;1803;0;0;12;25;NA;NA;363070;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;721;0;37;115;1;1;7;6.580639362;49;664
1059;1804;0;0;12;25;8;15;363070;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1187;0;24;105;4;0;7;7.079184532;49;664
1060;1809;0;0;12;25;8;10;363070;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;501;0;27;88;1;0;7;6.21660614;49;664
1061;1810;0;1;16;24;16;13;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;336;0;39;122;6;1;2;5.817111015;4;664
1062;1812;0;1;12;32;8;8;336056;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;565;0;43;96;1;0;14;6.336825848;196;664
1063;1814;0;0;17;34;6;12;704926;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;964;0;42;123;1;0;11;6.871091366;121;663
1064;1816;0;0;12;33;12;12;722020;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1374;0;45;NA;1;1;15;7.22548151;225;663
1065;1817;0;0;12;28;12;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;800;0;31;104;1;1;10;6.684611797;100;663
1066;1819;0;0;12;30;7;11;487904;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;609;0;43;108;1;1;12;6.411818504;144;663
1067;1821;0;0;16;25;12;12;363070;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;670;0;35;116;1;1;3;6.507277489;9;663
1068;1822;0;0;11;25;8;7;363070;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;445;0;26;92;1;1;8;6.098074436;64;663
1069;1826;0;0;13;25;10;12;363070;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;485;0;32;102;1;1;6;6.184148788;36;663
1070;1830;0;0;18;32;12;16;373396;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;710;0;45;109;1;1;8;6.565265179;64;663
1071;1831;0;0;12;32;NA;NA;373396;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;953;0;43;103;1;1;14;6.859614849;196;663
1072;1832;0;0;11;25;10;8;363070;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;480;0;22;NA;1;1;8;6.173786163;64;663
1073;1834;0;0;13;27;12;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;500;0;39;97;1;1;8;6.214608192;64;663
1074;1835;0;0;16;26;12;12;373482;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;457;1;42;101;6;1;4;6.12468338;16;663
1075;1838;0;1;18;24;18;12;354474;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;721;0;39;NA;1;1;0;6.580639362;0;664
1076;1839;0;1;12;24;NA;12;354474;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;733;0;41;NA;1;1;6;6.597145557;36;664
1077;1843;0;1;12;33;8;12;391625;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;330;0;31;NA;1;0;15;5.79909277;225;664
1078;1844;0;1;12;27;8;11;364640;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;410;0;40;98;1;1;9;6.01615715;81;664
1079;1845;0;1;12;27;8;8;347666;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;486;0;23;96;1;1;9;6.186208725;81;664
1080;1847;0;1;18;31;9;13;454179;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;962;0;46;122;1;0;7;6.869014263;49;664
1081;1849;0;1;16;24;12;12;337974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;359;0;29;114;1;0;2;5.883322239;4;664
1082;1853;1;0;12;24;9;12;393859;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;330;0;37;100;6;1;6;5.79909277;36;663
1083;1854;1;0;12;28;NA;10;364640;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;625;0;38;104;1;1;10;6.43775177;100;663
1084;1857;1;0;12;26;5;8;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;495;0;35;111;1;1;8;6.204557896;64;663
1085;1858;1;0;12;29;12;12;476353;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;653;0;44;110;1;1;11;6.48157692;121;663
1086;1859;1;0;12;27;15;12;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;722;0;26;87;1;1;9;6.582025051;81;663
1087;1860;1;0;12;25;15;12;354474;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;704;0;34;103;1;1;7;6.556778431;49;663
1088;1861;1;0;9;29;1;3;529281;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;514;0;31;NA;1;0;14;6.242223263;196;663
1089;1863;1;0;12;31;14;12;476353;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;625;0;27;95;4;1;13;6.43775177;169;663
1090;1864;1;0;18;29;12;15;476353;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;622;0;41;116;6;1;5;6.432940006;25;663
1091;1865;1;0;15;26;12;15;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;427;0;31;109;1;1;5;6.056784153;25;663
1092;1867;1;0;12;29;12;12;487904;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;653;0;36;104;1;0;11;6.48157692;121;663
1093;1868;1;0;12;30;12;12;542115;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;643;0;38;104;1;0;12;6.466144562;144;663
1094;1869;1;0;12;34;12;12;336056;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;575;0;37;110;1;0;16;6.354370117;256;663
1095;1871;1;0;13;34;NA;NA;361010;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;313;1;32;100;1;1;15;5.746203423;225;663
1096;1872;1;0;18;24;NA;16;363070;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;664;0;39;116;1;1;0;6.498281956;0;663
1097;1873;1;0;13;32;8;13;361010;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;555;0;40;94;6;1;13;6.318968296;169;663
1098;1875;1;0;18;24;12;12;363070;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;300;0;44;NA;6;1;0;5.703782558;0;663
1099;1878;0;0;15;28;12;16;729279;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;642;0;38;115;1;1;7;6.464588165;49;663
1100;1880;0;0;14;28;12;8;364640;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;667;0;45;123;1;1;8;6.502789974;64;663
